"businesses__id","businesses__alias","businesses__name","businesses__image_url","businesses__is_closed","businesses__url","businesses__review_count","businesses__categories__alias","businesses__categories__title","businesses__rating","businesses__coordinates__latitude","businesses__coordinates__longitude","businesses__transactions__001","businesses__transactions__002","businesses__price","businesses__location__address1","businesses__location__address2","businesses__location__address3","businesses__location__city","businesses__location__zip_code","businesses__location__country","businesses__location__state","businesses__location__display_address__001","businesses__location__display_address__002","businesses__location__display_address__003","businesses__location__display_address__004","businesses__phone","businesses__display_phone","businesses__distance","total","region__center__longitude","region__center__latitude"
"","","","","","","","gyms","Gyms","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","climbing","Climbing","","","","","","","","","","","","","","","","","","","","","","",""
"kmX0_68M33X0Q5a1xpf33g","yoga-on-the-fly-denver","Yoga on the Fly","","False","https://www.yelp.com/biz/yoga-on-the-fly-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","yoga","Yoga","5.0","39.7824592590332","-104.763107299805","","","","","null","Terminal A","Denver","80249","US","CO","Terminal A","Denver, CO 80249","","","+16093505997","(609) 350-5997","29310.96476990154","","",""
"","","","","","","","meditationcenters","Meditation Centers","","","","","","","","","","","","","","","","","","","","","","",""
"GKZ_LihAtoZIQp_x6MQrqQ","mhsa-centennial","MHSA","https://s3-media4.fl.yelpcdn.com/bphoto/kIcng1JLw8pjOiBMs-9XlQ/o.jpg","False","https://www.yelp.com/biz/mhsa-centennial?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","gymnastics","Gymnastics","5.0","39.5787319","-104.8607539","","","","82 Inverness Dr E","Unit A2","","Centennial","80112","US","CO","82 Inverness Dr E","Unit A2","Centennial, CO 80112","","+13033356003","(303) 335-6003","19794.380379012367","","",""
"","","","","","","","dance_schools","Dance Schools","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","dancestudio","Dance Studios","","","","","","","","","","","","","","","","","","","","","","",""
"6SVOuJCza9WfJ3xc79PW_w","stoney-creek-golf-course-arvada","Stoney Creek Golf Course","https://s3-media2.fl.yelpcdn.com/bphoto/Y4rWVDXw70TCJiM1EjOgLQ/o.jpg","False","https://www.yelp.com/biz/stoney-creek-golf-course-arvada?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","16","golf","Golf","4.0","39.8727989196777","-105.15461730957","","","","13939 W 96th Ave","","","Arvada","80005","US","CO","13939 W 96th Ave","Arvada, CO 80005","","","+13034319268","(303) 431-9268","22171.45507477496","","",""
"DJNP7WsZfqC-NVh-WZmvXA","benedict-park-brighton","Benedict Park","https://s3-media1.fl.yelpcdn.com/bphoto/5MwO-i7sesSahEb-UVjcUQ/o.jpg","False","https://www.yelp.com/biz/benedict-park-brighton?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","skate_parks","Skate Parks","5.0","39.9818328070865","-104.800719930366","","","","1855 E Southern St","","null","Brighton","80601","US","CO","1855 E Southern St","Brighton, CO 80601","","","+13036552200","(303) 655-2200","30975.742557681264","","",""
"","","","","","","","recreation","Recreation Centers","","","","","","","","","","","","","","","","","","","","","","",""
"NKY624d6p8g05O-pPFK4xw","erie-community-center-erie","Erie Community Center","https://s3-media2.fl.yelpcdn.com/bphoto/kEMpijgr8WLsI1J4SIbInQ/o.jpg","False","https://www.yelp.com/biz/erie-community-center-erie?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","22","recreation","Recreation Centers","4.0","40.0374964","-105.05234","","","","450 Powers St","null","null","Erie","80516","US","CO","450 Powers St","Erie, CO 80516","","","+13039262550","(303) 926-2550","34300.53006795943","","",""
"","","","","","","","gyms","Gyms","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","swimminglessons","Swimming Lessons/Schools","","","","","","","","","","","","","","","","","","","","","","",""
"2a3x85IBL7nYwDjtMCBXzg","exploration-kids-enrichment-parker","Exploration Kids Enrichment","https://s3-media2.fl.yelpcdn.com/bphoto/TcMu3PwScUan4yXcRHWm_A/o.jpg","False","https://www.yelp.com/biz/exploration-kids-enrichment-parker?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","dancestudio","Dance Studios","5.0","39.554865","-104.767255","","","","19215 E Cottonwood Dr","","","Parker","80138","US","CO","19215 E Cottonwood Dr","Parker, CO 80138","","","+13039491975","(303) 949-1975","26563.417362929373","","",""
"N839i3FTLIvREpk1shms3A","gleitz-golf-arvada","Gleitz Golf","https://s3-media1.fl.yelpcdn.com/bphoto/7ZDBsKQI7XV8ELC0R7VRlw/o.jpg","False","https://www.yelp.com/biz/gleitz-golf-arvada?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","golflessons","Golf Lessons","5.0","39.832978223204236","-105.08224315305075","","","","7555 Wadsworth Blvd","null","","Arvada","80003","US","CO","7555 Wadsworth Blvd","Arvada, CO 80003","","","+13039030516","(303) 903-0516","14457.288553016317","","",""
"URZxmJiwdmN1UH38CYkfDw","triple-gem-therapeutics-denver-2","Triple Gem Therapeutics","https://s3-media2.fl.yelpcdn.com/bphoto/DraElKyR-fqVIyE_HZ3XnA/o.jpg","False","https://www.yelp.com/biz/triple-gem-therapeutics-denver-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","massage_therapy","Massage Therapy","5.0","39.67677452775963","-104.92203254326853","","","","2186 S Holly St","Unit 204","","Denver","80222","US","CO","2186 S Holly St","Unit 204","Denver, CO 80222","","+17202557946","(720) 255-7946","7725.688934636954","","",""
"","","","","","","","medicalspa","Medical Spas","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","yoga","Yoga","","","","","","","","","","","","","","","","","","","","","","",""
"kR5Qh5FS5ou9d3K7Np6Vwg","uniiquee-pet-services-lakewood","Uniiquee Pet Services","https://s3-media4.fl.yelpcdn.com/bphoto/7caBPr-UScl2AyEtJNLYpg/o.jpg","False","https://www.yelp.com/biz/uniiquee-pet-services-lakewood?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","dogwalkers","Dog Walkers","5.0","39.60118","-105.10235","","","","null","null","","Lakewood","80123","US","CO","Lakewood, CO 80123","","","","+17203656436","(720) 365-6436","15621.6942265785","","",""
"","","","","","","","pet_sitting","Pet Sitting","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","dog_parks","Dog Parks","","","","","","","","","","","","","","","","","","","","","","",""
"r1p_mNcm5Dkjooqaou33sw","aurum-equestrian-parker","Aurum Equestrian","https://s3-media4.fl.yelpcdn.com/bphoto/wY1xUsnihO_LuH8cw2SkhA/o.jpg","False","https://www.yelp.com/biz/aurum-equestrian-parker?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","horse_boarding","Horse Boarding","5.0","39.42076","-104.66935","","","","11230 Daley Cir","null","","Parker","80134","US","CO","11230 Daley Cir","Parker, CO 80134","","","+17209392008","(720) 939-2008","43414.14140423252","","",""
"","","","","","","","horsebackriding","Horseback Riding","","","","","","","","","","","","","","","","","","","","","","",""
"8P1SxjDF-iznM8srfG52ng","charter-sports-ski-and-snowboard-rentals-avon-4","Charter Sports Ski & Snowboard Rentals","https://s3-media1.fl.yelpcdn.com/bphoto/rmtlC9Ru241N44VEnbCP7Q/o.jpg","False","https://www.yelp.com/biz/charter-sports-ski-and-snowboard-rentals-avon-4?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","skishops","Ski & Snowboard Shops","5.0","39.60742","-106.51723","","","$$","120 Offerson Rd","null","null","Avon","81620","US","CO","120 Offerson Rd","Avon, CO 81620","","","+19709494891","(970) 949-4891","133193.60471884935","","",""
"","","","","","","","bikerentals","Bike Rentals","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","biketours","Bike tours","","","","","","","","","","","","","","","","","","","","","","",""
"2ZZNZ7l37qyUUhWoiLAi8A","coyote-creek-golf-course-fort-lupton","Coyote Creek Golf Course","https://s3-media2.fl.yelpcdn.com/bphoto/3KVdt5mWIGGaR3mWw6TPvg/o.jpg","False","https://www.yelp.com/biz/coyote-creek-golf-course-fort-lupton?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","6","golf","Golf","4.0","40.08139","-104.7909946","","","","222 Clubhouse Dr","","","Fort Lupton","80621","US","CO","222 Clubhouse Dr","Fort Lupton, CO 80621","","","+13038576152","(303) 857-6152","41386.07978277819","","",""
"gu1OoM19qtZ9YvTzII7Lmg","osmond-equestrian-golden-2","Osmond Equestrian","https://s3-media2.fl.yelpcdn.com/bphoto/f00d64HZUC2z5tkedXkyEw/o.jpg","False","https://www.yelp.com/biz/osmond-equestrian-golden-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","1","horsebackriding","Horseback Riding","5.0","39.80011331648741","-105.21486100556503","","","","19000 W 58th Ave","","","Golden","80403","US","CO","19000 W 58th Ave","Golden, CO 80403","","","+13032500809","(303) 250-0809","22106.249460418803","","",""
"2pD07ESJfwqKXEMNki0g2Q","gateway-park-fun-center-boulder","Gateway Park Fun Center","https://s3-media3.fl.yelpcdn.com/bphoto/jD14ZuKhPLd-uCAqWN0mlA/o.jpg","False","https://www.yelp.com/biz/gateway-park-fun-center-boulder?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","46","mini_golf","Mini Golf","4.0","40.062963","-105.276661","","","","4800 28th St","","","Boulder","80301","US","CO","4800 28th St","Boulder, CO 80301","","","+13034424386","(303) 442-4386","44820.668402179406","","",""
"","","","","","","","gokarts","Go Karts","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","battingcages","Batting Cages","","","","","","","","","","","","","","","","","","","","","","",""
"lNQNvvz5kFwjydFksQgnSA","highlands-ranch-community-association-southridge-rec-center-highlands-ranch-2","Highlands Ranch Community Association -  Southridge Rec Center","https://s3-media3.fl.yelpcdn.com/bphoto/yIbyDJstx34Mf8z1axyYzg/o.jpg","False","https://www.yelp.com/biz/highlands-ranch-community-association-southridge-rec-center-highlands-ranch-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","18","recreation","Recreation Centers","4.0","39.52306","-104.93446","","","","4800 McArthur Ranch Rd","","","Highlands Ranch","80130","US","CO","4800 McArthur Ranch Rd","Highlands Ranch, CO 80130","","","+13034717031","(303) 471-7031","23747.709149203874","","",""
"UKDvgrJH393Y6Mj_zsQksA","montclair-recreation-center-denver","Montclair Recreation Center","https://s3-media4.fl.yelpcdn.com/bphoto/1HZ3CGIZ2a1Um1aekhJxEw/o.jpg","False","https://www.yelp.com/biz/montclair-recreation-center-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","16","recreation","Recreation Centers","4.0","39.727651780335655","-104.89452434551893","","","","729 Ulster Way","","","Denver","80230","US","CO","729 Ulster Way","Denver, CO 80230","","","+17208650560","(720) 865-0560","6534.113598872224","","",""
"9e_gcQ7mCPjzLTYN3SI6sg","expo-park-aurora","Expo Park","https://s3-media3.fl.yelpcdn.com/bphoto/tK7piUIP1uNuLypuWJzyaQ/o.jpg","False","https://www.yelp.com/biz/expo-park-aurora?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","16","discgolf","Disc Golf","4.0","39.7039549","-104.8595502","","","","10955 E Exposition Ave","","","Aurora","80012","US","CO","10955 E Exposition Ave","Aurora, CO 80012","","","","","10074.976340450425","","",""
"","","","","","","","parks","Parks","","","","","","","","","","","","","","","","","","","","","","",""
"oc-7zdtHzL-p_vsZGPy_-g","del-mar-family-aquatic-center-aurora","Del Mar Family Aquatic Center","https://s3-media2.fl.yelpcdn.com/bphoto/pZqcq2PMhEqtg59WTR4eGg/o.jpg","False","https://www.yelp.com/biz/del-mar-family-aquatic-center-aurora?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","16","swimmingpools","Swimming Pools","4.0","39.72513207731362","-104.847785","","","","12000 E 6th Ave","","","Aurora","80010","US","CO","12000 E 6th Ave","Aurora, CO 80010","","","+13037391520","(303) 739-1520","10535.834413686054","","",""
"","","","","","","","amusementparks","Amusement Parks","","","","","","","","","","","","","","","","","","","","","","",""
"Ac8PxPz9JUt0QN8TkDQI9w","washington-park-recreation-center-denver","Washington Park Recreation Center","https://s3-media1.fl.yelpcdn.com/bphoto/BV1f-OJGUnsuPBaBlmOTbw/o.jpg","False","https://www.yelp.com/biz/washington-park-recreation-center-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","30","gyms","Gyms","4.0","39.702716","-104.970505","","","","701 S Franklin St","","","Denver","80209","US","CO","701 S Franklin St","Denver, CO 80209","","","+17208653400","(720) 865-3400","3648.1702910832537","","",""
"","","","","","","","recreation","Recreation Centers","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","swimmingpools","Swimming Pools","","","","","","","","","","","","","","","","","","","","","","",""
"XHaH96OcxzA1tP5RiJOsww","rei-denver-4","REI","https://s3-media1.fl.yelpcdn.com/bphoto/hIKsgnqeN3x_AKrlHV4wgw/o.jpg","False","https://www.yelp.com/biz/rei-denver-4?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","483","hiking","Hiking","4.0","39.75532","-105.00946","","","$$","1416 Platte St","","","Denver","80202","US","CO","1416 Platte St","Denver, CO 80202","","","+13037563100","(303) 756-3100","4010.2329117936515","","",""
"","","","","","","","sportswear","Sports Wear","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","outdoorgear","Outdoor Gear","","","","","","","","","","","","","","","","","","","","","","",""
"oOQ1jdF703F8N8p8Iwa7Mg","family-sports-golf-course-centennial","Family Sports Golf Course","https://s3-media4.fl.yelpcdn.com/bphoto/qrjN5zeeqYzx5e3nR03n7g/o.jpg","False","https://www.yelp.com/biz/family-sports-golf-course-centennial?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","42","golf","Golf","4.0","39.5918432","-104.8482647","","","","6901 S Peoria St","","","Centennial","80112","US","CO","6901 S Peoria St","Centennial, CO 80112","","","+13036491115","(303) 649-1115","19085.919818676273","","",""
"","","","","","","","mini_golf","Mini Golf","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","golflessons","Golf Lessons","","","","","","","","","","","","","","","","","","","","","","",""
"83pD_0FCXYLix9fGB2i2Yg","action-karting-morrison","Action Karting","https://s3-media3.fl.yelpcdn.com/bphoto/7ngv7BEFQD-fONmEcwKA8g/o.jpg","False","https://www.yelp.com/biz/action-karting-morrison?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","54","gokarts","Go Karts","4.0","39.6599196","-105.1843356","","","","3051 S Rooney Rd","","","Morrison","80465","US","CO","3051 S Rooney Rd","Morrison, CO 80465","","","+13037814483","(303) 781-4483","20153.82725455728","","",""
"o1TJJHBAOofIyyR33msqYw","fossil-trace-golf-club-golden","Fossil Trace Golf Club","https://s3-media3.fl.yelpcdn.com/bphoto/EzsrGJPZ1zdJeDj6Cpi3mw/o.jpg","False","https://www.yelp.com/biz/fossil-trace-golf-club-golden?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","60","golf","Golf","4.0","39.7374291498024","-105.211686981258","","","","3050 Illinois St","","","Golden","80401","US","CO","3050 Illinois St","Golden, CO 80401","","","+13032778750","(303) 277-8750","20646.269413224116","","",""
"u2Rt63SH6u6i9fMhm7bzug","ice-centre-at-the-promenade-westminster","Ice Centre At the Promenade","https://s3-media3.fl.yelpcdn.com/bphoto/Qjf6grjlEBB2AdC7i9Ul6A/o.jpg","False","https://www.yelp.com/biz/ice-centre-at-the-promenade-westminster?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","23","skatingrinks","Skating Rinks","4.0","39.8907835","-105.0686545","","","","10710 Westminster Blvd","","","Westminster","80020","US","CO","10710 Westminster Blvd","Westminster, CO 80020","","","+13034692100","(303) 469-2100","19274.995379112504","","",""
"sfNdp36xmAPsyvTXajcpsg","apex-center-arvada","Apex Center","https://s3-media3.fl.yelpcdn.com/bphoto/crBfhKHrv_L5jFCTi9Kijw/o.jpg","False","https://www.yelp.com/biz/apex-center-arvada?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","69","fitness","Fitness & Instruction","4.0","39.82596","-105.14587","","","","13150 W 72nd Ave","","","Arvada","80005","US","CO","13150 W 72nd Ave","Arvada, CO 80005","","","+13034242739","(303) 424-2739","18036.260698729016","","",""
"","","","","","","","swimmingpools","Swimming Pools","","","","","","","","","","","","","","","","","","","","","","",""
"pM39uFpAnlnC1XIyMPk25A","william-scheitler-recreation-center-denver","William Scheitler Recreation Center","https://s3-media2.fl.yelpcdn.com/bphoto/cvGHx0csM3f-mAQgDf2HHA/o.jpg","False","https://www.yelp.com/biz/william-scheitler-recreation-center-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","11","gyms","Gyms","4.0","39.7814309414796","-105.051394698314","","","","5031 W 46th Ave","","","Denver","80212","US","CO","5031 W 46th Ave","Denver, CO 80212","","","+17208650640","(720) 865-0640","8612.470951633579","","",""
"","","","","","","","swimmingpools","Swimming Pools","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","recreation","Recreation Centers","","","","","","","","","","","","","","","","","","","","","","",""
"inj4T2wjtuB3PVJkLp2tPQ","wheat-ridge-lanes-wheat-ridge","Wheat Ridge Lanes","https://s3-media1.fl.yelpcdn.com/bphoto/zaYOdiMJvoac3VdymIlPgw/o.jpg","False","https://www.yelp.com/biz/wheat-ridge-lanes-wheat-ridge?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","98","bowling","Bowling","4.0","39.76975","-105.06956","","","","6595 W 38th Ave","","","Wheat Ridge","80033","US","CO","6595 W 38th Ave","Wheat Ridge, CO 80033","","","+13034202523","(303) 420-2523","9300.361731632089","","",""
"lArkjIZKOnbozwVDL3AFvg","lowry-dog-park-denver","Lowry Dog Park","https://s3-media3.fl.yelpcdn.com/bphoto/NZ639VryDBk75lTZ78MmUQ/o.jpg","False","https://www.yelp.com/biz/lowry-dog-park-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","47","dog_parks","Dog Parks","4.0","39.7186952705914","-104.881922869261","","","","Yosemite Way & E 4th Pl","","","Denver","80230","US","CO","Yosemite Way & E 4th Pl","Denver, CO 80230","","","+17209131311","(720) 913-1311","7781.65461806339","","",""
"8Ahj9ZoCM6z3E-L5wxjIkw","adventure-golf-and-raceway-westminster","Adventure Golf and Raceway","https://s3-media2.fl.yelpcdn.com/bphoto/PGF2zAVyD3hrSyoK9al31w/o.jpg","False","https://www.yelp.com/biz/adventure-golf-and-raceway-westminster?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","147","mini_golf","Mini Golf","4.0","39.8697891235352","-105.047134399414","","","","9650 Sheridan Blvd","","","Westminster","80031","US","CO","9650 Sheridan Blvd","Westminster, CO 80031","","","+13036507587","(303) 650-7587","16479.784141687745","","",""
"","","","","","","","gokarts","Go Karts","","","","","","","","","","","","","","","","","","","","","","",""
"wm9VUDaCtm70kfdX4QEfNQ","central-recreation-center-aurora-2","Central Recreation Center","https://s3-media2.fl.yelpcdn.com/bphoto/A5_Z6RzegbdxRlfVcRuJiw/o.jpg","False","https://www.yelp.com/biz/central-recreation-center-aurora-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","9","recreation","Recreation Centers","4.0","39.667973","-104.775883","","","","18150 E Vassar Pl","","null","Aurora","80013","US","CO","18150 E Vassar Pl","Aurora, CO 80013","","","+17208594999","(720) 859-4999","18245.749273879464","","",""
"R5BFNp3tzBZ39rAtIYZDkA","kindness-yoga-bonnie-brae-denver","Kindness Yoga Bonnie Brae","https://s3-media1.fl.yelpcdn.com/bphoto/SO64VryYv5nfKa_jlFxOiA/o.jpg","False","https://www.yelp.com/biz/kindness-yoga-bonnie-brae-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","9","yoga","Yoga","4.0","39.70377","-104.95981","","","","2326 E Exposition Ave","null","","Denver","80209","US","CO","2326 E Exposition Ave","Denver, CO 80209","","","+13033539125","(303) 353-9125","3642.4915447104827","","",""
"EA-DLd7fySIXh2nwyN9mRw","monster-mini-golf-centennial","Monster Mini Golf","https://s3-media3.fl.yelpcdn.com/bphoto/jl_SUcKPrvMsNE8x_v0A6Q/o.jpg","False","https://www.yelp.com/biz/monster-mini-golf-centennial?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","116","mini_golf","Mini Golf","4.0","39.567763924232466","-104.92487923078602","","","","8227 S Holly St","","","Centennial","80122","US","CO","8227 S Holly St","Centennial, CO 80122","","","+13039936892","(303) 993-6892","19054.116234147747","","",""
"","","","","","","","arcades","Arcades","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","bowling","Bowling","","","","","","","","","","","","","","","","","","","","","","",""
"GbIsUI_TO0M8Zwt592dBTg","central-park-recreation-center-denver","Central Park Recreation Center","https://s3-media1.fl.yelpcdn.com/bphoto/zS9ddGmCXoUYlHWWA32LbQ/o.jpg","False","https://www.yelp.com/biz/central-park-recreation-center-denver?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","35","gyms","Gyms","4.0","39.7611345042184","-104.87510330214596","","","","9651 E Martin Luther King Junior Blvd","","","Denver","80238","US","CO","9651 E Martin Luther King Junior Blvd","Denver, CO 80238","","","+17208650750","(720) 865-0750","8618.099801323357","","",""
"","","","","","","","swimmingpools","Swimming Pools","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","recreation","Recreation Centers","","","","","","","","","","","","","","","","","","","","","","",""
"Mbml8Vp5rl__C91JEbt4rw","table-mountain-ranch-golden","Table Mountain Ranch","https://s3-media2.fl.yelpcdn.com/bphoto/PuU-YkAGsTjG4vnalBpVwQ/o.jpg","False","https://www.yelp.com/biz/table-mountain-ranch-golden?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","8","horse_boarding","Horse Boarding","4.0","39.7999687","-105.2146912","","","","19000 W 58th Ave","","","Golden","80403","US","CO","19000 W 58th Ave","Golden, CO 80403","","","+13032783285","(303) 278-3285","22089.972561193725","","",""
"","","","","","","","horsebackriding","Horseback Riding","","","","","","","","","","","","","","","","","","","","","","",""
"KNC0HZQKnbWGdI4mZJ5DNw","colorado-cycling-company-aurora-2","Colorado Cycling Company","https://s3-media4.fl.yelpcdn.com/bphoto/_d6cRQrs9xNlT892bO80jw/o.jpg","False","https://www.yelp.com/biz/colorado-cycling-company-aurora-2?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","8","bikes","Bikes","4.0","39.6740002794579","-104.79379690206811","","","","16701 E Iliff Ave","","null","Aurora","80013","US","CO","16701 E Iliff Ave","Aurora, CO 80013","","","+13037501671","(303) 750-1671","16572.594031459033","","",""
"","","","","","","","bike_repair_maintenance","Bike Repair/Maintenance","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","mountainbiking","Mountain Biking","","","","","","","","","","","","","","","","","","","","","","",""
"ZygXl6Uxuniup2OxOFW_Nw","rockn-and-jamn-1-thornton","ROCK'n & JAM'n 1","https://s3-media2.fl.yelpcdn.com/bphoto/RGJO-rJsDF6QEC8TTZhmkQ/o.jpg","False","https://www.yelp.com/biz/rockn-and-jamn-1-thornton?adjust_creative=CSd6XTHR0DfUmDUFsIPk6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CSd6XTHR0DfUmDUFsIPk6g","39","gyms","Gyms","4.0","39.8681104110424","-104.979565931255","","","","9499 Washington St","Unit C","","Thornton","80229","US","CO","9499 Washington St","Unit C","Thornton, CO 80229","","+13032544344","(303) 254-4344","14764.381743021062","","",""
"","","","","","","","climbing","Climbing","","","","","","","","","","","","","","","","","","","","","","",""
